NUTS YYYY MM 0 BAREA
ES416 2004 06 5 3.32401
ES416 2004 07 5 12.1002
ES416 2004 08 5 93.9712
ES416 2004 09 5 157.324
ES416 2004 10 5 20.0395
ES416 2005 01 2 2.8321
ES416 2005 02 3 0.705764
ES416 2005 03 3 16.3281
ES416 2005 05 3 34.5432
ES416 2005 06 3 21.9238
ES416 2005 07 3 52.0862
ES416 2005 08 3 16.2071
ES416 2005 09 3 12.2862
ES416 2005 10 3 1.26274
ES416 2006 02 3 0.856425
ES416 2006 03 3 0.393489
ES416 2006 04 2 2.15334
ES416 2006 05 2 2.73697
ES416 2006 06 2 9.69471
ES416 2006 07 2 11.7455
ES416 2006 08 2 9.20185
ES416 2006 09 2 5.88282
ES417 1985 03 2 7.59573
ES417 1985 04 5 9.85388
ES417 1985 05 2 0.127283
ES417 1985 06 2 0.092063
ES417 1985 07 2 1.07977
ES417 1985 08 2 73.9168
ES417 1985 09 2 199.612
ES417 1985 10 2 190.464
ES417 1985 12 5 44.5394
ES417 1986 03 4 11.0219
ES417 1986 06 4 5.44289
ES417 1986 07 4 35.6739
ES417 1986 08 4 563.951
ES417 1986 09 3 3.66114
ES417 1987 01 2 2.01248
ES417 1987 03 2 0.249971
ES417 1987 05 3 41.2366
ES417 1987 06 2 4.27413
ES417 1987 07 2 3.7495
ES417 1987 08 2 311.356
ES417 1987 09 4 9.59286
ES417 1987 11 3 0.733332
ES417 1988 03 4 28.9485
ES417 1988 07 2 3.28674
ES417 1988 08 2 4.19896
ES417 1988 09 2 3.40403
ES417 1988 10 4 3.41227
ES417 1989 01 5 56.4157
ES417 1989 02 5 73.6985
ES417 1989 03 5 184.574
ES417 1989 04 2 2.83055
ES417 1989 05 2 232.814
ES417 1989 06 2 13.7638
ES417 1989 07 2 69.3034
ES417 1989 08 2 295.941
ES417 1989 09 2 1.07944
ES417 1989 10 5 20.528
ES417 1990 02 2 7.37902
ES417 1990 03 2 57.2458
ES417 1990 04 4 16.2226
ES417 1990 05 4 1.34457
ES417 1990 06 3 0.572005
ES417 1990 07 3 57.7629
ES417 1990 08 3 25.2783
ES417 1991 02 2 0.119158
ES417 1991 04 3 2.07104
ES417 1991 05 3 4.62036
ES417 1991 07 5 2.59662
ES417 1991 08 5 79.681
ES417 1991 09 3 0.296862
ES417 1992 01 2 4.36318
ES417 1992 02 5 2.04007
ES417 1992 03 5 6.86195
ES417 1992 04 4 6.60113
ES417 1992 07 5 7.70278
ES417 1992 08 3 1.7656
ES417 1992 09 4 1.37353
ES417 1993 02 4 8.69923
ES417 1993 03 2 3.21426
ES417 1993 04 3 6.45458
ES417 1993 06 3 2.17374
ES417 1993 07 3 11.0004
ES417 1993 08 3 261.498
ES417 1993 09 3 9.35603
ES417 1994 03 3 5.89971
ES417 1994 04 3 17.5563
ES417 1994 05 4 3.41344
ES417 1994 06 2 1.32096
ES417 1994 07 2 82.8977
ES417 1994 08 2 282.223
ES417 1994 09 5 8.95589
ES417 1995 04 5 17.6364
ES417 1995 05 4 3.07469
ES417 1995 06 2 2.08087
ES417 1995 07 5 4.51526
ES417 1995 08 5 13.2851
ES417 1995 09 2 1.31267
ES417 1995 10 2 3.72026
ES417 1995 11 2 1.03
ES417 1996 01 2 0.183671
ES417 1996 03 3 2.95323
ES417 1996 04 4 1.12603
ES417 1996 05 3 0.59638
ES417 1996 06 3 1.5728
ES417 1996 07 2 0.345615
ES417 1996 08 2 7.62607
ES417 1996 09 4 0.250452
ES417 1996 10 4 1.05828
ES417 1997 02 5 2.37816
ES417 1997 03 5 21.7716
ES417 1997 04 5 5.15538
ES417 1997 05 2 0.105402
ES417 1997 07 3 0.169492
ES417 1997 09 3 2.21952
ES417 1998 01 2 0.718295
ES417 1998 02 5 4.60517
ES417 1998 03 5 8.33507
ES417 1998 04 5 4.2933
ES417 1998 05 2 0.0734784
ES417 1998 07 2 24.6291
ES417 1998 08 2 47.5469
ES417 1998 09 2 69.4979
ES417 1998 10 3 0.250084
ES417 1998 11 4 0.277037
ES417 1998 12 2 0.011021
ES417 1999 02 2 25.451
ES417 1999 03 2 69.1391
ES417 1999 04 2 28.7629
ES417 1999 05 5 4.05457
ES417 1999 06 4 9.4392
ES417 1999 07 4 4.68997
ES417 1999 08 4 8.7787
ES417 1999 09 4 1.286
ES417 1999 10 4 0.801497
ES417 2000 01 2 0.204328
ES417 2000 02 4 8.41972
ES417 2000 03 4 10.0944
ES417 2000 04 3 22.6226
ES417 2000 05 2 0.200056
ES417 2000 07 2 53.1621
ES417 2000 08 2 2812.23
ES417 2000 09 2 2.53661
ES417 2000 10 2 51.5602
ES417 2000 11 2 0.209004
ES417 2001 04 5 2.93138
ES417 2001 05 2 4.20933
ES417 2001 06 5 2.81474
ES417 2001 07 5 5.85222
ES417 2001 08 5 246.438
ES417 2001 09 5 8.05941
ES417 2002 01 2 0.746512
ES417 2002 02 2 17.7226
ES417 2002 03 2 10.59
ES417 2002 04 2 11.2916
ES417 2002 05 2 34.5138
ES417 2002 06 5 1.25114
ES417 2002 07 5 5.63979
ES417 2002 08 5 14.2386
ES417 2002 09 5 3.9045
ES417 2003 03 3 2.22356
ES417 2003 04 2 3.36644
ES417 2003 06 5 3.31599
ES417 2003 07 5 12.8587
ES417 2003 08 5 7.41733
ES417 2003 09 3 0.147373
ES417 2003 12 2 0.891366
ES417 2004 02 2 0.0141544
ES417 2004 03 2 0.213496
ES417 2004 04 3 0.574112
ES417 2004 07 3 31.6169
ES417 2004 08 3 5.22211
ES417 2004 09 3 0.207957
ES417 2004 10 3 3.45362
ES417 2004 11 5 1.76557
ES417 2005 01 3 1.14782
ES417 2005 02 3 2.68234
ES417 2005 03 3 33.2464
ES417 2005 04 5 0.724961
ES417 2005 05 5 248.68
ES417 2005 06 5 11.5947
ES417 2005 07 5 53.1533
ES417 2005 08 5 4.85814
ES417 2005 09 4 4.69913
ES417 2005 10 2 0.00971122
ES417 2006 01 2 0.0551375
ES417 2006 02 2 4.93987
ES417 2006 03 3 5.18398
ES417 2006 04 3 0.791482
ES417 2006 05 5 7.48482
ES417 2006 06 5 8.93264
ES417 2006 07 5 0.772523
ES417 2006 08 5 0.983257
ES417 2006 09 5 3.40447
ES417 2006 11 2 0.06583
ES418 1985 03 3 6.21242
ES418 1985 04 2 0.4551
ES418 1985 05 2 4.63152
ES418 1985 06 2 34.2247
ES418 1985 07 2 26.7895
ES418 1985 08 2 34.606
ES418 1985 09 2 148.247
ES418 1985 10 2 10.0939
ES418 1985 12 2 1.61558
ES418 1986 03 2 0.0740882
ES418 1986 04 4 0.585679
ES418 1986 05 4 14.5286
ES418 1986 06 4 42.7819
ES418 1986 07 4 168.558
ES418 1986 08 4 21.196
ES418 1986 09 4 1256
ES418 1987 05 4 23.8813
ES418 1987 06 4 10.5583
ES418 1987 07 5 0.555844
ES418 1987 08 5 11.718
ES418 1987 09 5 9.71209
ES418 1988 04 2 1.16987
ES418 1988 07 5 9.67517
ES418 1988 08 5 19.6421
ES418 1988 09 5 173.927
ES418 1988 10 5 27.4954
ES418 1989 01 2 0.298866
ES418 1989 02 2 39.7194
ES418 1989 03 2 61.9891
ES418 1989 04 2 1.5981
ES418 1989 05 2 12.396
ES418 1989 06 3 5.72184
ES418 1989 07 3 4.32958
ES418 1989 08 3 20.4382
ES418 1989 09 5 5.57172
ES418 1989 10 5 21.6801
ES418 1990 03 5 1.09013
ES418 1990 04 3 2.10408
ES418 1990 05 3 5.61439
ES418 1990 06 3 9.1081
ES418 1990 07 3 124.217
ES418 1990 08 3 68.7228
ES418 1990 09 3 84.5172
ES418 1990 10 3 3.80034
ES418 1991 04 3 14.4367
ES418 1991 05 3 29.7208
ES418 1991 06 3 16.6809
ES418 1991 07 3 33.5151
ES418 1991 08 3 37.7636
ES418 1991 09 3 13.9451
ES418 1991 10 2 0.242763
ES418 1992 02 4 1.0952
ES418 1992 03 4 19.4279
ES418 1992 04 4 17.38
ES418 1992 05 4 12.4561
ES418 1992 07 4 21.6047
ES418 1992 08 4 44.3094
ES418 1992 09 4 3.76777
ES418 1993 02 2 0.500671
ES418 1993 03 4 4.85272
ES418 1993 04 5 3.50451
ES418 1993 06 3 2.41963
ES418 1993 07 3 13.4788
ES418 1993 08 3 11.7091
ES418 1993 09 3 6.54583
ES418 1993 10 2 0.256796
ES418 1994 02 2 0.526452
ES418 1994 03 4 2.66082
ES418 1994 04 5 3.25914
ES418 1994 05 5 2.45994
ES418 1994 06 2 1.26545
ES418 1994 07 2 47.5444
ES418 1994 08 2 142.02
ES418 1994 09 2 484.157
ES418 1994 10 3 15.1815
ES418 1995 01 2 0.307901
ES418 1995 03 5 3.19998
ES418 1995 04 5 6.99213
ES418 1995 05 5 5.24122
ES418 1995 06 5 45.4116
ES418 1995 07 5 35.9294
ES418 1995 08 5 13.566
ES418 1995 09 5 11.9781
ES418 1995 10 5 18.3982
ES418 1996 03 2 1.10931
ES418 1996 06 2 7.47674
ES418 1996 07 2 1326.37
ES418 1996 08 2 8.07048
ES418 1996 09 2 23.5105
ES418 1996 10 2 3.57385
ES418 1996 11 2 0.433327
ES418 1997 03 2 9.80192
ES418 1997 04 2 9.33286
ES418 1997 05 2 2.70814
ES418 1997 06 4 1.80132
ES418 1997 08 4 5.37449
ES418 1997 09 4 3.06057
ES418 1997 10 3 0.360695
ES418 1998 02 2 0.065617
ES418 1998 04 2 0.082741
ES418 1998 05 2 0.0967706
ES418 1998 06 3 1.25085
ES418 1998 07 3 88.7117
ES418 1998 08 3 20.2484
ES418 1998 09 3 6.72875
ES418 1999 01 2 0.208786
ES418 1999 02 5 5.2592
ES418 1999 03 5 5.73212
ES418 1999 04 5 13.3077
ES418 1999 05 5 12.3706
ES418 1999 06 5 9.14886
ES418 1999 07 5 29.5926
ES418 1999 08 5 10.8771
ES418 1999 09 5 5.03921
ES418 2000 02 3 1.43472
ES418 2000 03 5 2.98518
ES418 2000 06 5 6.39369
ES418 2000 07 5 222.416
ES418 2000 08 5 64.7117
ES418 2000 09 5 392.181
ES418 2000 10 5 51.9688
ES418 2000 11 3 0.377892
ES418 2001 02 2 0.814582
ES418 2001 04 3 0.26499
ES418 2001 05 3 12.1656
ES418 2001 06 3 106.889
ES418 2001 07 3 4.5079
ES418 2001 08 3 43.2066
ES418 2001 09 3 8.59737
ES418 2001 11 3 2.12976
ES418 2001 12 2 0.236822
ES418 2002 01 3 1.36879
ES418 2002 02 3 5.61486
ES418 2002 03 3 7.17717
ES418 2002 04 3 2.94122
ES418 2002 05 4 3.96654
ES418 2002 06 4 4.20412
ES418 2002 07 4 515.841
ES418 2002 08 4 1.84794
ES418 2002 09 4 1.66731
ES418 2003 03 2 0.899089
ES418 2003 04 3 0.751628
ES418 2003 05 3 0.659916
ES418 2003 06 3 27.2029
ES418 2003 07 3 43.4682
ES418 2003 08 3 68.3709
ES418 2003 09 3 80.0314
ES418 2003 11 2 1.18598
ES418 2004 02 2 0.0870692
ES418 2004 03 4 4.06113
ES418 2004 04 3 1.51791
ES418 2004 06 3 562.263
ES418 2004 07 3 37.8167
ES418 2004 08 3 109.026
ES418 2004 09 3 267.753
ES418 2004 10 3 26.1979
ES418 2005 02 3 0.316496
ES418 2005 03 3 19.0429
ES418 2005 04 2 0.150849
ES418 2005 05 2 63.4719
ES418 2005 06 2 236.162
ES418 2005 07 2 89.7971
ES418 2005 08 2 31.958
ES418 2005 09 4 4.03906
ES418 2005 12 2 0.135485
ES418 2006 02 2 0.340194
ES418 2006 04 2 0.098163
ES418 2006 05 2 15.7788
ES418 2006 06 2 19.3892
ES418 2006 07 2 14.0657
ES418 2006 08 5 0.487669
ES418 2006 09 5 5.94915
ES419 1985 07 5 901.035
ES419 1985 08 115 3557.26
ES419 1985 09 147 14309.9
ES419 1985 10 86 5142.42
ES419 1985 11 4 78.2063
ES419 1986 01 2 24.427
ES419 1986 03 2 201.925
ES419 1986 04 2 283.639
ES419 1986 05 2 275.007
ES419 1986 06 2 397.547
ES419 1986 07 2 1576.08
ES419 1986 08 89 7392.32
ES419 1986 09 89 3065.66
ES419 1986 10 5 9.30282
ES419 1986 11 2 1.65287
ES419 1987 01 2 1.61639
ES419 1987 03 4 17.2692
ES419 1987 04 2 3.17732
ES419 1987 05 2 291.785
ES419 1987 06 2 141.979
ES419 1987 07 2 385.449
ES419 1987 08 2 4966.21
ES419 1987 09 2 739.154
ES419 1988 03 2 1818.14
ES419 1988 04 2 6.74155
ES419 1988 07 4 10.9835
ES419 1988 08 4 486.67
ES419 1988 09 162 4637.23
ES419 1988 10 162 829.333
ES419 1989 01 4 53.2802
ES419 1989 02 4 556.394
ES419 1989 03 4 1620.89
ES419 1989 04 3 32.6834
ES419 1989 05 3 152.58
ES419 1989 07 3 198.618
ES419 1989 08 3 4286.42
ES419 1989 09 174 3888.88
ES419 1989 10 132 857.421
ES419 1989 11 2 2.48018
ES419 1990 02 4 14.0985
ES419 1990 03 4 788.633
ES419 1990 04 4 56.692
ES419 1990 05 4 25.2124
ES419 1990 06 5 80.6603
ES419 1990 07 5 5680.8
ES419 1990 08 132 5420.39
ES419 1990 09 132 449.916
ES419 1990 10 132 692.366
ES419 1990 11 4 412.694
ES419 1990 12 4 121.038
ES419 1991 01 4 10.2777
ES419 1991 02 4 91.3261
ES419 1991 03 4 368.671
ES419 1991 04 4 1190.07
ES419 1991 05 4 592.231
ES419 1991 06 4 200.27
ES419 1991 07 4 9318.68
ES419 1991 08 119 3438.65
ES419 1991 09 119 685.827
ES419 1991 10 119 215.343
ES419 1991 11 4 22.6792
ES419 1991 12 4 1467.88
ES419 1992 01 4 348.456
ES419 1992 02 4 518.608
ES419 1992 03 4 905.942
ES419 1992 04 4 877.278
ES419 1992 05 4 511.838
ES419 1992 06 2 385.291
ES419 1992 07 2 570.055
ES419 1992 08 2 428.059
ES419 1992 09 2 507.07
ES419 1992 10 2 70.5879
ES419 1992 11 3 25.1429
ES419 1993 01 5 12.0286
ES419 1993 02 5 531.215
ES419 1993 03 5 182.422
ES419 1993 04 5 81.7576
ES419 1993 06 3 38.1337
ES419 1993 07 3 116.852
ES419 1993 08 3 1234.54
ES419 1993 09 3 21.1349
ES419 1993 10 2 0.668199
ES419 1993 11 5 14.2756
ES419 1993 12 5 34.0369
ES419 1994 01 5 70.5497
ES419 1994 02 5 196.623
ES419 1994 03 5 106.446
ES419 1994 04 5 122.751
ES419 1994 05 2 5.11288
ES419 1994 06 3 2.39697
ES419 1994 07 3 117.634
ES419 1994 08 129 5151.95
ES419 1994 09 166 4474.25
ES419 1994 10 166 520.48
ES419 1994 11 2 2.52078
ES419 1995 01 2 260.953
ES419 1995 02 3 7.66213
ES419 1995 03 3 1585.34
ES419 1995 04 3 2238.22
ES419 1995 05 5 42.6474
ES419 1995 06 5 9.70781
ES419 1995 07 5 73.7006
ES419 1995 08 5 1398.08
ES419 1995 09 87 297.047
ES419 1995 10 87 223.922
ES419 1996 04 87 428.45
ES419 1996 05 2 2.30068
ES419 1996 06 2 167.737
ES419 1996 07 2 3900.84
ES419 1996 08 109 1298.82
ES419 1996 09 182 1790.35
ES419 1996 10 182 315.059
ES419 1997 02 182 427.347
ES419 1997 03 147 3247.88
ES419 1997 04 147 1307.29
ES419 1997 05 147 224.059
ES419 1997 06 2 1.00254
ES419 1997 07 5 12.9211
ES419 1997 08 5 20.6025
ES419 1997 09 5 117.911
ES419 1997 10 5 172.826
ES419 1998 01 2 0.74775
ES419 1998 02 2 277.466
ES419 1998 03 109 997.458
ES419 1998 04 2 2.99899
ES419 1998 05 2 0.125146
ES419 1998 06 2 1.13308
ES419 1998 07 2 196.149
ES419 1998 08 100 1666.48
ES419 1998 09 106 820.495
ES419 1998 10 106 434.198
ES419 1998 11 97 2310.62
ES419 1998 12 97 2615.36
ES419 1999 01 97 58.1026
ES419 1999 02 155 1727.67
ES419 1999 03 155 4124.22
ES419 1999 04 155 103.299
ES419 1999 05 5 54.2383
ES419 1999 06 5 849.261
ES419 1999 07 5 354.026
ES419 1999 08 5 698.817
ES419 1999 09 5 129.74
ES419 1999 10 5 22.0291
ES419 1999 11 4 10.0266
ES419 1999 12 4 117.106
ES419 2000 01 4 21.3266
ES419 2000 02 4 586.953
ES419 2000 03 117 1261.76
ES419 2000 04 117 18.103
ES419 2000 05 4 35.1474
ES419 2000 06 4 1675.36
ES419 2000 07 4 210.075
ES419 2000 08 95 3109.86
ES419 2000 09 153 3581.95
ES419 2000 10 153 97.703
ES419 2000 11 2 13.2013
ES419 2001 02 2 125.947
ES419 2001 03 4 9.048
ES419 2001 04 4 119.797
ES419 2001 05 4 26.2046
ES419 2001 06 4 216.212
ES419 2001 07 4 861.148
ES419 2001 08 4 635.901
ES419 2001 09 93 1062.71
ES419 2001 10 93 25.874
ES419 2001 11 93 265.349
ES419 2001 12 92 5138.49
ES419 2002 01 5 4.39952
ES419 2002 02 5 572.979
ES419 2002 03 5 270.132
ES419 2002 04 5 682.357
ES419 2002 05 5 402.703
ES419 2002 06 5 22.5505
ES419 2002 07 5 315.257
ES419 2002 08 5 1886.05
ES419 2002 09 5 130.022
ES419 2002 11 2 2.3819
ES419 2002 12 3 2.11903
ES419 2003 01 3 2.68907
ES419 2003 02 3 5.1147
ES419 2003 03 3 114.117
ES419 2003 04 3 116.611
ES419 2003 05 3 52.543
ES419 2003 06 3 79.2737
ES419 2003 07 3 92.8952
ES419 2003 08 3 2743.81
ES419 2003 09 3 487.06
ES419 2003 10 2 1.54317
ES419 2003 11 3 6.96217
ES419 2003 12 3 7.56127
ES419 2004 01 3 30.4081
ES419 2004 02 83 860.013
ES419 2004 03 83 592.623
ES419 2004 04 83 417.853
ES419 2004 05 83 161.067
ES419 2004 06 83 513.9
ES419 2004 07 83 2675.64
ES419 2004 08 83 1280.05
ES419 2004 09 83 145.927
ES419 2004 10 83 472.521
ES419 2004 11 83 363.286
ES419 2004 12 83 35.6637
ES419 2005 01 83 644.83
ES419 2005 02 144 2704.96
ES419 2005 03 140 4023.56
ES419 2005 04 140 227.314
ES419 2005 05 140 525.839
ES419 2005 06 140 1297.89
ES419 2005 07 140 2655.6
ES419 2005 08 140 1987.92
ES419 2005 09 140 2932.35
ES419 2005 10 140 7420.3
ES419 2005 12 140 8.75619
ES419 2006 01 140 30.7084
ES419 2006 02 140 588.401
ES419 2006 03 140 12.1249
ES419 2006 04 140 111.505
ES419 2006 05 140 632.229
ES419 2006 06 140 17.8207
ES419 2006 07 140 144.047
ES419 2006 08 140 1424.92
ES419 2006 09 140 507.208
ES419 2006 10 4 0.443152
ES419 2006 12 3 0.424717
ES421 1985 05 3 0.992212
ES421 1985 06 4 1.32702
ES421 1985 07 4 66.1681
ES421 1985 08 4 1675.69
ES421 1985 09 4 266.418
ES421 1985 10 5 5.23516
ES421 1985 11 5 15.9068
ES421 1986 01 2 0.34382
ES421 1986 04 3 5.84157
ES421 1986 05 2 0.362229
ES421 1986 06 3 3.17469
ES421 1986 07 3 5.69635
ES421 1986 08 3 8.31528
ES421 1986 09 5 8.25147
ES421 1987 03 3 18.0412
ES421 1987 04 4 3.59927
ES421 1987 05 3 1.1407
ES421 1987 06 3 55.8248
ES421 1987 07 3 0.859127
ES421 1987 08 3 19.9603
ES421 1987 09 3 220.546
ES421 1988 02 3 0.908975
ES421 1988 03 5 5.28385
ES421 1988 04 2 0.103508
ES421 1988 07 3 3.52923
ES421 1988 08 3 103.174
ES421 1988 09 3 7.50077
ES421 1988 10 3 0.777566
ES421 1988 11 3 0.851327
ES421 1988 12 2 1.7485
ES421 1989 02 2 0.743933
ES421 1989 03 2 0.615331
ES421 1989 04 2 0.681111
ES421 1989 05 3 1.05125
ES421 1989 07 3 38.2454
ES421 1989 08 3 37.1466
ES421 1989 09 3 0.402546
ES421 1989 11 2 2.1292
ES421 1990 02 3 4.55932
ES421 1990 03 2 1.43848
ES421 1990 04 2 0.523355
ES421 1990 05 2 1.0667
ES421 1990 06 5 43.3804
ES421 1990 07 5 180.841
ES421 1990 08 5 79.8234
ES421 1990 09 5 137.047
ES421 1991 03 2 3.95738
ES421 1991 04 3 1.28396
ES421 1991 05 3 65.2548
ES421 1991 06 3 11.5177
ES421 1991 07 3 190.744
ES421 1991 08 3 109.332
ES421 1991 09 3 236.61
ES421 1991 10 3 0.362162
ES421 1991 11 2 0.070825
ES421 1992 02 2 2.54621
ES421 1992 03 4 0.487172
ES421 1992 04 5 2.49459
ES421 1992 05 5 3.79112
ES421 1992 07 5 6.93876
ES421 1992 08 5 25.22
ES421 1992 09 5 7.43736
ES421 1992 10 3 6.37571
ES421 1992 11 2 0.0652152
ES421 1993 01 5 1.76121
ES421 1993 02 2 0.477268
ES421 1993 03 4 3.42168
ES421 1993 04 3 31.2185
ES421 1993 05 4 0.784224
ES421 1993 07 4 5.70721
ES421 1993 08 4 20.6269
ES421 1993 09 4 52.4312
ES421 1993 10 4 3.04426
ES421 1993 11 2 0.905352
ES421 1993 12 3 0.315528
ES421 1994 01 2 1.27014
ES421 1994 02 4 1.10437
ES421 1994 03 4 14.7575
ES421 1994 04 4 76.7406
ES421 1994 05 4 7.1731
ES421 1994 06 4 40.5429
ES421 1994 07 4 2046.09
ES421 1994 08 4 12809.4
ES421 1994 09 4 30.7119
ES421 1994 11 2 0.792701
ES421 1995 01 4 0.645293
ES421 1995 02 4 3.62629
ES421 1995 03 4 5.02753
ES421 1995 04 4 17.3672
ES421 1995 05 4 16.7801
ES421 1995 06 4 2.40944
ES421 1995 07 4 2.11298
ES421 1995 08 4 26.1695
ES421 1995 09 4 8.25196
ES421 1995 10 3 1.91926
ES421 1995 11 3 2.71003
ES421 1996 02 3 1.75393
ES421 1996 03 3 11.4873
ES421 1996 05 2 0.137145
ES421 1996 06 2 2.43453
ES421 1996 07 2 57.1256
ES421 1996 08 2 2.19085
ES421 1996 09 2 1.92126
ES421 1996 10 3 1.83806
ES421 1996 11 2 0.148573
ES421 1997 02 2 0.380189
ES421 1997 03 2 10.9433
ES421 1997 04 4 4.80766
ES421 1997 05 4 2.36012
ES421 1997 06 4 14.4851
ES421 1997 07 4 10.5383
ES421 1997 08 4 2.90343
ES421 1997 09 3 0.277654
ES421 1998 03 3 0.22963
ES421 1998 04 3 1.35568
ES421 1998 06 3 2.47428
ES421 1998 07 3 42.7702
ES421 1998 08 3 22.6036
ES421 1998 09 3 2.6771
ES421 1998 10 3 47.0231
ES421 1998 11 3 3.54431
ES421 1998 12 3 0.0618888
ES421 1999 01 3 0.208848
ES421 1999 02 3 24.0924
ES421 1999 03 4 7.17839
ES421 1999 04 4 7.9709
ES421 1999 05 5 0.250424
ES421 1999 06 5 10.3903
ES421 1999 07 5 72.5242
ES421 1999 08 5 15.6196
ES421 1999 09 5 0.834462
ES421 1999 10 2 0.00514207
ES421 1999 11 2 1.82613
ES421 1999 12 2 0.0155249
ES421 2000 02 5 9.011
ES421 2000 03 5 49.5548
ES421 2000 04 3 0.274752
ES421 2000 05 2 0.0817937
ES421 2000 06 2 1.85244
ES421 2000 07 2 32.0511
ES421 2000 08 2 3278.75
ES421 2000 09 2 125.043
ES421 2000 10 2 9.60976
ES421 2000 11 3 0.111761
ES421 2001 03 5 2.80463
ES421 2001 04 5 7.16611
ES421 2001 05 2 0.0127317
ES421 2001 06 2 88.5949
ES421 2001 07 2 38.1607
ES421 2001 08 2 22.4365
ES421 2001 09 2 2.19202
ES421 2001 10 2 1.79474
ES421 2001 11 2 0.0756056
ES421 2001 12 4 1.50829
ES421 2002 01 3 3.51875
ES421 2002 02 3 2.3165
ES421 2002 03 3 3.97263
ES421 2002 04 3 4.39195
ES421 2002 05 3 6.11559
ES421 2002 06 3 85.4141
ES421 2002 07 3 46.6746
ES421 2002 08 3 25.77
ES421 2002 09 3 5.62253
ES421 2002 10 2 0.133105
ES421 2003 02 2 0.23735
ES421 2003 03 2 12.0047
ES421 2003 04 2 0.451376
ES421 2003 05 2 0.93524
ES421 2003 06 2 11.8737
ES421 2003 07 2 1201.15
ES421 2003 08 2 103.937
ES421 2003 09 2 4.05561
ES421 2003 10 2 0.00737123
ES421 2004 01 2 3.56765
ES421 2004 02 2 2.58639
ES421 2004 03 2 1.85253
ES421 2004 04 3 2.82694
ES421 2004 05 3 0.0680793
ES421 2004 06 3 104.017
ES421 2004 07 3 10.2337
ES421 2004 08 3 78.0349
ES421 2004 09 3 6.28917
ES421 2004 10 3 11.3582
ES421 2004 11 3 8.45735
ES421 2004 12 2 0.00516039
ES421 2005 01 2 4.44504
ES421 2005 02 2 11.5533
ES421 2005 03 2 29.8967
ES421 2005 04 2 12.4652
ES421 2005 05 2 13.9853
ES421 2005 06 2 16.9479
ES421 2005 07 2 5.66895
ES421 2005 08 2 3.14086
ES421 2005 09 2 40.5638
ES421 2005 11 4 0.711194
ES421 2005 12 4 0.103347
ES421 2006 02 2 1.12895
ES421 2006 03 2 10.3418
ES421 2006 04 2 2.6412
ES421 2006 05 2 3.0193
ES421 2006 06 2 1.97803
ES421 2006 07 2 15.8888
ES421 2006 08 2 37.998
ES421 2006 09 2 0.881555
ES421 2006 10 5 5.78933
ES422 1985 03 3 15.4887
ES422 1985 05 2 0.924071
ES422 1985 06 5 174.637
ES422 1985 07 5 4317.46
ES422 1985 08 5 9603.73
ES422 1985 09 5 758.792
ES422 1986 05 2 1.25827
ES422 1986 06 2 10063.2
ES422 1986 07 2 3973.62
ES422 1986 08 2 1382.97
ES422 1986 09 2 624.148
ES422 1987 07 2 84.049
ES422 1987 08 2 133.626
ES422 1987 09 2 58.9668
ES422 1988 07 2 63.9648
ES422 1988 08 2 1459.16
ES422 1988 09 2 330.816
ES422 1988 10 4 17.9951
ES422 1989 06 4 44.7783
ES422 1989 07 4 822.014
ES422 1989 08 4 224.821
ES422 1989 09 4 28.2296
ES422 1989 10 4 59.7558
ES422 1990 06 4 197.714
ES422 1990 07 4 133.504
ES422 1990 08 4 391.241
ES422 1990 09 4 55.3343
ES422 1991 04 2 4.50471
ES422 1991 05 2 1.54361
ES422 1991 06 2 215.11
ES422 1991 07 2 388.443
ES422 1991 08 2 691.821
ES422 1991 09 2 132.252
ES422 1992 04 2 5.23148
ES422 1992 05 4 23.7303
ES422 1992 07 4 32.2141
ES422 1992 08 4 92.7101
ES422 1992 09 2 0.531997
ES422 1993 04 3 1.16023
ES422 1993 06 2 1.87489
ES422 1993 07 2 94.0831
ES422 1993 08 2 426.753
ES422 1993 09 4 1.21239
ES422 1994 05 4 8.00325
ES422 1994 06 4 111.026
ES422 1994 07 4 508.393
ES422 1994 08 4 1020.03
ES422 1994 09 4 386.668
ES422 1995 02 2 0.12428
ES422 1995 03 3 25.2352
ES422 1995 04 3 15.5772
ES422 1995 05 3 6.18231
ES422 1995 06 3 5.63095
ES422 1995 07 3 23.8127
ES422 1995 08 3 67.2858
ES422 1995 09 3 8.46238
ES422 1995 10 4 1.5076
ES422 1996 03 2 2.86156
ES422 1996 05 2 0.0589025
ES422 1996 06 2 3.91023
ES422 1996 07 2 352.809
ES422 1996 08 2 24.9677
ES422 1996 09 5 19.9556
ES422 1997 04 2 1.77255
ES422 1997 05 5 4.97929
ES422 1997 07 5 38.2268
ES422 1997 08 5 34.7843
ES422 1997 09 5 86.9838
ES422 1998 03 5 2.1114
ES422 1998 06 5 12.046
ES422 1998 07 5 649
ES422 1998 08 5 45.0695
ES422 1998 09 5 70.235
ES422 1999 02 3 7.86686
ES422 1999 03 5 11.6924
ES422 1999 04 5 36.4751
ES422 1999 05 5 16.084
ES422 1999 06 2 0.0222462
ES422 1999 07 2 542.429
ES422 1999 08 2 10.057
ES422 1999 09 2 11.1194
ES422 2000 02 2 1.25592
ES422 2000 03 4 2.9699
ES422 2000 05 2 0.010961
ES422 2000 06 2 245.8
ES422 2000 07 2 298.605
ES422 2000 08 2 244.732
