longitude,latitude,mean,std,cv,lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,RVunif,bcmean,RVunif_bc
-94.6246706,34.8431572,0.3217,0.0856,0.2661,22,0,18,51,0,2,7,0,0,0,0,0,206217,87,233,25,52,43,37,20,10,15,1520,240,8,156,142,38,8026,340,-33,373,156,49,257,49,2243715,292539,110451,22,699372,412244,699372,412244,296,223,4,8.53908613886824,-1.16984558953398,-0.00371464270288424
-94.6125,36.5458333333333,7.6273,3.2877,0.4311,0,0,0,0,0,33,67,0,0,0,0,0,1455,24,158,15,56,39,37,24,6,14,1537,240,7,143,132,35,8476,327,-49,376,190,29,248,29,16774,1954,733,26,5365,2636,5365,2636,305,40,1,31.4048947786451,1.9234998469703,2.37187751296786
-94.6041666666667,36.2208333333333,2.8395,0.98975,0.3508,0,0,5,6,0,19,68,0,2,0,0,0,25145.5,28,160.5,19,54,40,37,23,7,14,1530,240,7,143,129,34,8464,326,-49,375,189,29,249,29,342820,40869,15733,25,109528,56886,109528,56886,371,42,2,52.2536214592529,1.01456140256906,0.106065835903365
-94.6041119,36.6709049,2.2429,0.4888,0.1904,0,0,18,12,0,14,55,0,1,0,0,0,39235,19,154,21,54,38,38,25,7,15,1522,240,9,139,131,34,8550,324,-54,378,187,25,246,25,461160,53059,19308,27,148175,70303,148175,70303,337,66,2,53.2928231488206,0.790282519379824,-0.789118417939032
-94.5958333333334,36.2041666666667,6.4643,2.5468,0.39605,0,0,2,4,0,26,63,0,6,0,0,0,6173.5,29,161.5,17,54,41,37,22,6,12,1542,240,6,144,129,34,8436,327,-47,374,190,31,250,31,84315,10070,3869,25,26883,13973,26883,13973,353,30,1,9.59979715010049,1.77469998975009,0.182832240898005
-94.58772,36.3420235,5.26,1.55,0.2947,0,0,20,8,0,12,59,0,0,0,0,0,47790,78,214,22,53,39,37,24,7,15,1516,240,8,141,131,34,8454,326,-51,377,188,28,247,28,502135,59529,22751,25,161219,82865,161219,82865,377,61,2,29.2512805816141,1.58738784581333,0.629087380028166
-94.5868886,36.6314613,2.3873,0.6135,0.2506,0,0,37,12,0,11,40,0,0,0,0,0,318235,16,152,23,53,38,38,24,7,15,1506,240,9,136,132,34,8583,321,-59,380,184,21,243,21,3592432,410915,154461,25,1147708,578519,1147708,578519,371,79,4,20.7697142969843,0.849892835394393,2.75358768173935
-94.5806667,38.8894167,3.49285,1.0992,0.31495,0,0,1,4,0,20,72,0,2,0,0,0,28101,33.5,155,23,63,22,51,27,4,25,1490,240,6,125,115,29,9654,316,-75,391,223,-4,245,-4,351683,50523,11136,44,130838,35532,130838,35532,314,45,2,36.4542208582218,1.20912623035427,2.01575300044131
-94.5721645,36.1300819,2.8917,0.5646,0.2057,1,0,15,8,0,17,56,0,2,0,0,0,242581,23,156,20,53,40,37,23,7,14,1529,240,7,142,129,34,8398,324,-48,372,188,30,247,30,2712061,326560,127847,23,863835,462535,863835,462535,383,88,4,14.5890938644776,1.031764254795,3.43403498938847
-94.5588889,38.957,4.3,1.13,0.25785,0,0,1,5,0,19,69,0,5,0,0,0,32411,33.5,155,23,63,22,51,27,4,25,1493,240,7,125,115,29,9652,316,-75,391,223,-3,245,-3,406498,58196,12903,44,151217,41183,151217,41183,310,50,3,25.33475179157,1.40225732049776,-1.68691676393141
-94.5513299,36.3645226,5.15,1.9534,0.3793,0,0,20,8,0,12,59,0,0,0,0,0,37458,77,213,22,53,39,37,24,7,15,1518,240,8,140,131,34,8454,325,-52,377,187,27,246,27,393142,46596,17810,25,126290,64975,126290,64975,383,60,2,9.34980206367881,1.56806709166088,2.6033331061389
-94.545,39.0338889,4.554,2.1241,0.4664,5,1,1,5,0,5,15,0,67,0,0,0,5558,2,120,24,63,26,49,25,4,26,1514,239,9,128,112,28,9705,318,-71,389,227,-1,249,-1,85916,11754,2759,43,32025,8814,32025,8814,294,53,1,19.9574678710353,1.45518855772106,0.365855507809657
-94.5333333,36.1086111,3.1421,0.7457,0.2014,1,0,15,8,0,17,56,0,3,0,0,0,217083,22,156,20,53,40,37,23,7,14,1530,240,7,141,130,35,8390,324,-48,372,188,30,247,30,2431452,292645,114787,23,775064,415193,775064,415193,386,89,4,39.1004342664304,1.10997398993256,2.70798253528565
-94.5165556,37.0231667,3.3,0.4822,0.1753,0,0,11,7,0,20,61,0,1,0,0,0,158344,13,145,20,54,38,38,24,7,15,1522,240,8,134,128,33,8720,319,-60,379,182,17,243,17,1826828,210857,73135,27,590350,277832,590350,277832,378,53,3,26.2428556359094,1.15598369243162,1.06395981120414
-94.5125,34.7791666666667,0.3271,0.1253,0.3831,26,0,13,60,0,0,1,0,0,0,0,0,34334,-11,128,29,51,42,37,20,13,16,1482,240,10,153,139,37,7965,334,-33,367,152,47,253,47,543805,69603,27927,22,169899,102825,169899,102825,385,310,3,3.54603180145826,-1.152147940259,3.35856557239766
-94.4863889,35.88,2.4175,0.7376,0.2792,2,0,36,14,0,7,42,0,0,0,0,0,18997.5,56.5,189.5,21,50,42,36,21,8,12,1534,240,6,147,127,34,8279,327,-41,368,192,36,250,36,202610,24662,9723,23,62852,35386,62852,35386,409,213,2,42.2786574903272,0.861878577032589,3.31878809228503
-94.4841112,34.8798239,0.8538,0.3732,0.3761,18,0,20,49,0,2,10,0,0,0,0,0,102021,36,180,23,52,44,36,20,10,14,1532,240,8,158,142,38,8025,341,-31,372,239,51,259,51,1158874,151097,55454,23,362192,208422,362192,208422,277,205,3,22.5978210439374,-0.158739639883559,-0.61089522230998
-94.4496389,36.5992778,3.34,0.7925,0.2245,0,0,16,9,0,18,56,0,0,0,0,0,86968,15,151,21,54,39,37,24,7,15,1519,240,8,135,132,34,8607,320,-60,380,183,19,243,19,996573,112843,41400,26,319869,155121,319869,155121,366,63,3,52.8370156735281,1.16727082003858,2.05875087557909
-94.4324373,35.3917577,1.1322,0.1967,0.1723,3,0,2,11,8,47,29,0,1,5,0,1,26344156,-10,147,16,70,41,38,21,7,21,1489,239,6,127,153,37,8862,331,-76,407,218,12,241,12,362738688,50048860,10826910,42,138237712,39199880,138237712,39199880,930,86,7,15.3194272113529,0.123744344744557,-1.85859057888665
-94.4069444,35.1625,0.54075,0.2454,0.44985,3,0,24,35,0,12,24,0,1,0,0,1,41623,63,207.5,18,52,44,35,21,8,12,1570,240,6,159,139,37,8164,342,-29,371,241,51,261,51,488772,66823,21332,27,159884,78377,159884,78377,233,156,3,45.682317138142,-0.625192632856834,2.99882911869904
-94.3918792,36.1756352,1.88,0.3124,0.1662,1,0,22,10,0,15,50,0,2,0,0,0,111215,79,214,20,52,41,37,22,7,13,1536,240,6,142,129,35,8342,324,-46,370,188,31,247,31,1151990,139502,55724,23,365928,199133,365928,199133,396,115,4,4.53681981867165,0.620557635261987,-1.49150378059879
-94.3708333333334,36.5791666666667,2.114,0.4761,0.2164,1,0,38,13,0,9,38,0,1,0,0,0,75095,17,153,23,53,38,38,24,7,15,1506,240,9,136,132,35,8543,321,-58,379,184,22,243,22,841012,97640,37145,24,268504,139289,268504,139289,378,78,2,47.7554159644926,0.733547512664597,0.982753809597481
-94.3552782,45.8260765,1.001,0.295,0.2935,4,0,19,23,1,6,40,0,0,0,0,7,2253656.5,-60,67.5,59,58,50,37,13,7,20,1438,240,3,40,125,26,12016,267,-212,479,186,-124,186,-124,35063208,5403184,747275,54,15178792,2929705,15178792,2929705,410,31,6,25.4787630900065,0.000999473166260832,1.24350595000602
-94.3375,36.1041666666667,2.37405,0.63875,0.266,1,0,19,10,0,16,51,0,2,0,0,0,99571,51.5,185,19,52,41,37,22,7,13,1539,240,6,142,129,35,8342,324,-46,370,188,31,247,31,1070381,129675,51905,23,339846,185315,339846,185315,400,115,3,5.98036395586254,0.844583640710985,-1.49419513553512
-94.3375,38.4958333333333,1.6343,0.5463,0.3343,0,0,2,3,0,17,78,0,1,0,0,0,105321,0,127,25,62,23,50,27,3,25,1488,240,6,125,123,30,9688,322,-81,403,223,-6,245,-6,1475467,204865,48223,40,526899,158478,526899,158478,289,42,3,18.0275922326306,0.484710821422851,0.709984957755246
-94.2997222,37.1836111,2.85,0.5944,0.1993,0,0,5,4,0,27,64,0,1,0,0,0,158057,11,141,18,56,33,42,25,6,17,1533,240,6,132,125,32,8875,318,-64,382,180,13,243,13,1835359,213665,72410,27,591793,276238,591793,276238,378,46,3,45.1198989474646,1.01804839284783,-0.123204716306547
-94.2994444,34.9188889,0.70615,0.2013,0.28645,19,0,20,47,0,3,11,0,0,0,0,0,76112.5,61.5,207.5,23,52,44,36,20,10,14,1533,240,8,158,142,38,8005,341,-30,371,239,52,259,52,850186,110026,40705,23,266125,153925,266125,153925,279,180,3,14.9951551229361,-0.351240453902721,-2.25355549638057
-94.2958333333333,35.3541666666667,1.1047,0.2525,0.22895,3,0,2,11,8,47,29,0,1,5,0,1,28735299,18,176,16,69,41,38,21,7,21,1489,239,6,127,153,37,8862,331,-76,407,218,12,241,12,365191296,50354680,10946396,41,138932464,39638808,138932464,39638808,927,86,7,31.6644510928621,0.0993046592390084,-1.99190518221699
-94.2883333,36.2219444,4.25835,0.7557,0.1775,0,0,2,6,1,25,60,0,6,0,0,0,49548,46.5,181,19,55,39,37,24,6,14,1526,240,7,138,130,34,8475,321,-54,375,185,24,244,24,536635,63851,24527,24,172035,90846,172035,90846,391,47,3,45.0831248288588,1.39326400871192,2.89299196171007
-94.2279838,36.2814662,1.9889,0.599,0.3012,0,0,1,8,2,25,55,0,9,0,0,0,13001,17,151,18,56,38,38,24,6,14,1523,240,7,137,130,34,8495,320,-55,375,184,23,243,23,145236,17204,6582,24,46469,24624,46469,24624,396,38,2,3.94110301821949,0.674883802783507,2.55019051669979
-94.1791666666667,36.6208333333333,2.8,0.9513,0.3181,0,0,46,11,0,7,36,0,0,0,0,0,78774,13,149,25,52,38,38,24,7,15,1496,240,8,133,132,34,8622,318,-63,381,182,17,241,17,868847,98023,37414,24,275567,142644,275567,142644,409,83,3,37.8844891117273,1.00132080176391,0.146092588728146
-94.1791666666667,39.1791666666667,3.2,1.3426,0.3671,5,0,0,7,9,45,32,0,0,0,1,1,59728156,-65,70,20,71,43,39,18,7,24,1424,240,6,71,147,33,10004,298,-140,438,174,-59,199,-59,964377152,156404112,29767104,53,423720128,93236384,423720128,93236384,1049,127,8,37.6719908652674,1.12712258808211,3.12541410470208
-94.1454167,38.0558611,1.7469,0.7127,0.408,0,0,2,4,0,33,60,0,0,0,0,1,1936710,67,201,21,60,25,50,25,4,22,1519,240,4,130,126,31,9584,327,-76,403,227,1,249,1,21446380,3009811,707523,39,7586470,2337223,7586470,2337223,299,41,5,25.050545562848,0.549465117109362,0.523100860136967
-94.0875,36.0541666666667,1.718,0.6949,0.4045,3,0,48,17,0,7,24,0,1,0,0,0,31839,-21,106,25,50,41,37,22,7,14,1494,240,6,140,128,35,8224,320,-44,364,186,32,244,32,529253,64193,26538,22,166372,93943,166372,93943,487,184,2,23.5978904895146,0.533274346054633,0.50899491850626
-94.0811111,36.0730556,1.0855,0.4435,0.4086,3,0,48,17,0,7,24,0,1,0,0,0,48428,22,153,25,50,41,37,22,7,14,1495,240,6,140,128,35,8224,320,-44,364,186,32,244,32,534952,64883,26822,22,168196,94946,168196,94946,486,183,2,30.3285681388707,0.0818579449576535,1.57984524520098
-94.0411111,33.5519444,1.0733,0.2358,0.2094,1,0,3,11,5,51,27,0,0,0,0,1,9374521,30,184,12,70,40,37,22,5,20,1535,240,6,160,144,37,8433,349,-36,385,206,48,267,48,130105448,18864008,4776175,38,46065032,17295716,46065032,17295716,526,52,6,50.0138028866803,0.0706021112782943,-1.31638887259188
-94.0263333,36.2502778,1.2575,0.12765,0.09955,4,0,46,10,0,4,34,0,0,0,0,0,216252.5,28,158,26,51,40,38,21,7,15,1497,239,7,140,128,35,8230,320,-43,363,185,31,244,31,2769960,332436,138859,21,861773,501727,861773,501727,483,165,0,12.5025190081351,0.227703864053903,-1.71538352438878
-94.0204775,36.1714655,1.185,0.2083,0.1802,4,0,47,10,0,4,33,0,0,0,0,0,254889,20,152,26,51,40,38,21,7,15,1497,239,7,140,128,35,8230,320,-43,363,185,31,244,31,2763271,331784,138609,21,859737,500463,859737,500463,485,169,0,12.0375267993185,0.168961636244691,2.7727322997549
-94.0190894,36.3322963,0.9537,0.3518,0.3689,5,0,53,12,0,3,22,0,0,0,0,2,229371,19,152,28,51,38,38,22,7,16,1489,237,9,139,129,35,8305,320,-48,368,185,29,244,29,2492210,297998,123764,21,777149,448887,777149,448887,447,135,0,22.699618062977,-0.0474672902207232,-0.868006740498343
-94.0125,36.1041666666667,1.4117,0.5493,0.3891,7,0,56,10,0,3,23,0,0,0,0,0,222898,21,153,27,50,41,38,21,8,15,1492,240,7,140,128,35,8192,320,-43,363,186,32,244,32,2414322,291123,122061,21,749829,438150,749829,438150,507,206,4,18.0406413939433,0.34158179543396,0.979931193832499
-94.0111111,36.1058333,0.91,0.3241,0.2589,7,0,56,10,0,3,23,0,0,0,0,0,222898,21,153,27,50,41,38,21,8,15,1492,240,7,140,128,35,8192,320,-43,363,186,32,244,32,2414322,291123,122061,21,749829,438150,749829,438150,507,206,4,46.5918847932088,-0.0945529750297727,2.70181811037671
-93.9653528,38.5549778,1.752,0.6588,0.376,0,0,1,3,0,15,79,0,1,0,0,0,117109,-2,126,25,61,24,50,26,4,24,1488,240,6,123,125,31,9634,321,-83,404,221,-6,243,-6,1646756,215706,56640,38,581818,183778,581818,183778,276,36,3,9.63969891134501,0.552292976496437,-0.225125083659071
-93.855,36.2,1.7333,0.6145,0.371,3,0,48,10,0,4,36,0,0,0,0,0,106505,21,152,26,51,40,38,22,7,15,1496,240,7,140,127,35,8200,320,-43,363,185,32,244,32,1136616,135615,57051,20,350731,208872,350731,208872,495,149,2,23.2100103884073,0.541881393216924,2.81894605633112
-93.8474187,36.4209051,0.38,0.0518,0.1362,5,0,52,12,0,3,23,0,0,0,0,2,260190,19,152,28,51,38,38,22,7,16,1489,237,9,139,129,35,8295,320,-47,367,185,29,244,29,2827743,337951,140297,21,881946,509036,881946,509036,450,138,0,30.4407260700479,-0.993496571293986,2.14377596198801
-93.641902,44.6930185,6.175,1.1076,0.1794,2,0,1,8,1,13,74,0,0,0,0,1,2716387,-66,38,34,66,35,46,20,4,29,1458,240,1,66,120,26,11746,288,-172,460,209,-94,209,-94,44746680,6651935,1183990,52,18795848,3710289,18795848,3710289,355,27,6,35.379331603256,1.73328203006502,-0.962919103131725
-93.6208333333334,36.7458333333333,2.1388,0.7239,0.3678,1,0,23,8,0,15,53,0,0,0,0,0,104748,10,146,23,53,39,37,24,7,15,1497,240,8,131,131,34,8717,317,-67,384,179,13,240,13,1143840,125428,48235,24,360321,187451,360321,187451,422,85,3,52.7045996228842,0.744741679561131,2.2356818695153
-93.6208333333334,42.7541666666666,6.93,1.1075,0.15575,2,0,0,10,4,11,73,0,0,0,0,0,87245,-51,63.5,38,64,23,52,24,3,36,1455,240,2,75,116,26,11329,287,-153,440,213,-79,213,-79,1429855,210225,34916,51,588528,122094,588528,122094,372,20,3,12.5935936855415,1.83743161522622,2.85003378568099
-93.6208333,36.4272222,1.82715,0.3398,0.1899,5,0,60,8,0,3,24,0,0,0,0,0,174574,-0.5,128,29,53,39,39,23,8,17,1477,238,10,139,127,35,8245,320,-44,364,185,30,244,30,2273952,268062,112329,21,702988,415913,702988,415913,485,171,3,13.0584670152596,0.592984261938329,-2.01642577245205
-93.5107275,30.8707523,0.93,0.3395,0.3651,38,3,9,37,0,2,7,1,1,0,0,2,182749,80,214,25,50,45,32,23,4,13,1495,240,2,185,131,41,6768,336,19,317,107,236,268,93,2191106,249101,146229,15,631818,457705,631818,457705,86,35,3,42.9391117862837,-0.0727141013511449,-1.10296890781884
-93.4615833,36.8053889,2.8,0.6247,0.2138,0,0,13,7,0,13,62,0,4,0,0,0,366003,7,143,24,54,38,37,25,7,15,1491,240,7,129,129,33,8818,317,-67,384,178,11,240,11,4097989,449917,177292,23,1260233,677231,1260233,677231,413,62,4,44.8111716305924,1.00132080176391,2.72721141419238
-93.4366212,45.1632981,2.15285,0.8727,0.40725,4,1,5,7,0,9,63,0,7,0,0,3,7467.5,-27,90,34,63,39,42,19,5,25,1500,240,3,67,117,25,11521,286,-168,454,208,-90,208,-90,107131,15794,2905,50,44461,9779,44461,9779,289,27,1,6.21718144249716,0.751022966485878,1.54715345395285
-93.4362222,40.0266111,2.55,1.201,0.471,0,0,4,5,0,13,78,0,0,0,0,0,107475,-21,102,25,58,29,50,21,3,19,1525,240,3,104,124,29,10172,308,-109,417,208,-35,229,-35,1438368,167894,52532,34,489726,181724,489726,181724,297,52,3,51.8854950954066,0.912662947580412,2.81851552424947
-93.4101947,37.3986554,1.4173,0.4154,0.2903,1,0,11,9,0,12,62,0,5,0,0,1,42448,9,139,23,53,38,38,24,7,14,1508,240,8,130,126,33,8900,318,-64,382,179,11,242,11,492206,55012,20601,24,154082,79084,154082,79084,384,57,2,8.0344031632537,0.345466826987855,2.49232357923593
-93.4041666666667,41.7541666666666,1.36775,0.43225,0.30745,1,0,0,8,4,11,75,0,1,0,0,0,163319,-39,70,31,64,25,51,23,2,32,1459,240,2,86,120,27,10930,295,-138,433,219,-64,219,-64,2584211,390339,61274,49,1037760,224733,1037760,224733,317,28,4,7.83578317880081,0.310515071189553,-0.1560155803356
-93.3791666666667,37.6708333333333,1.0725,0.5086,0.4742,0,0,10,5,0,10,75,0,0,0,0,0,106914,66,203,23,54,37,38,25,6,15,1503,240,7,130,128,33,8992,321,-68,389,180,9,243,9,1150566,131157,46805,25,361434,180204,361434,180204,365,64,2,49.8389716721089,0.0698593167811664,-1.74055873605834
-93.3708333333334,37.0041666666667,3.21845,1.2571,0.3829,0,0,11,7,0,12,62,0,7,0,0,0,174019.5,36,170.5,24,54,38,37,25,7,15,1495,240,7,129,127,33,8875,316,-66,382,178,10,240,10,1911875,211173,82767,23,588223,314287,588223,314287,418,56,3,27.3652918756694,1.13251837656554,1.09267962978656
-93.3625,36.4541666666667,4.4429,1.0265,0.2089,0,0,16,6,0,24,54,0,0,0,0,0,23585,16,154,22,54,39,38,23,7,15,1519,240,8,138,132,35,8368,322,-51,373,185,26,243,26,254591,29084,12079,21,79446,45575,79446,45575,394,89,2,18.834982620705,1.43242942781767,2.54250496943468
-93.3529502,32.0126613,0.8992,0.1729,0.21,5,0,6,17,4,41,25,0,0,0,0,1,15796791,37,186,14,66,41,37,22,5,19,1534,240,5,162,141,37,8247,347,-29,376,208,53,267,53,198547408,26423736,9246818,27,65913788,32911610,65913788,32911610,433,52,6,35.5759499619844,-0.106557391134713,0.395264019269922
-93.3291666666667,36.9791666666667,1.5755,0.3366,0.2027,0,0,15,7,0,12,66,0,1,0,0,0,97033,7,143,26,54,37,37,25,7,16,1479,240,7,129,129,33,8849,317,-68,385,178,9,239,9,1073625,118345,46774,23,326486,178801,326486,178801,432,64,2,16.8718850477297,0.448999339788771,3.49201879874839
-93.3158333,36.3894444,1.86,0.5122,0.2754,3,0,44,9,0,8,37,0,0,0,0,0,59311,74,213,26,54,38,39,23,7,17,1502,240,9,140,129,35,8285,321,-45,366,186,30,244,30,643001,74785,32891,20,198431,119344,198431,119344,446,188,3,19.010784700015,0.610220321736329,2.1219557797715
-93.3102274,45.0499651,1.7583,0.5203,0.298,12,2,0,4,0,2,2,0,74,0,0,2,2253,-62,42,35,68,52,32,17,7,24,1449,240,2,69,114,25,11502,286,-163,449,210,-87,210,-87,37978,5602,1071,50,15891,3468,15891,3468,266,24,1,8.06249871979598,0.555774255387861,-1.49071245475916
-93.3016129,44.8071868,1.44285,0.3182,0.2311,10,1,1,5,0,3,3,0,77,0,0,1,7792.5,-23.5,91,28,61,39,44,17,5,23,1567,240,5,69,114,25,11524,286,-164,450,210,-87,210,-87,108803,15771,2960,50,45733,9796,45733,9796,263,39,2,35.5252509356207,0.362989275663991,-1.01270058818461
-93.2968947,45.1266318,2.18,0.7111,0.3262,3,0,13,16,0,8,51,0,1,0,0,6,4750309,-8,121,50,59,46,40,14,6,21,1459,240,3,48,123,26,11959,274,-201,475,193,-116,193,-116,58769368,9068657,1354761,53,25136252,4957598,25136252,4957598,382,28,6,10.0629228782448,0.763039289117579,2.69580293382581
-93.2863889,40.4544444,2.5167,0.6517,0.259,0,0,5,5,0,12,78,0,0,0,0,0,35695,-25,97,25,58,29,50,21,3,19,1533,240,2,100,123,29,10267,306,-114,420,206,-39,227,-39,501384,59812,16573,38,175770,56174,175770,56174,318,39,2,51.4053902013422,0.90016613529193,0.45245871049319
-93.2291666666667,39.8958333333333,2.105,0.82215,0.3914,0,0,5,5,0,11,78,0,0,0,0,0,206010.5,14.5,143,24,58,30,49,21,3,19,1527,240,3,108,124,30,10021,310,-103,413,211,-28,231,-28,2360333,264294,106832,26,759895,366356,759895,366356,285,50,4,48.3674983915963,0.729450833971224,3.09047632952694
-93.1890833,35.3745,0.5717,0.2035,0.356,19,0,35,36,0,0,8,0,0,0,0,2,4674,32,177,25,51,47,34,19,8,13,1516,240,4,154,140,36,8372,339,-41,380,154,41,258,41,45599,5259,2435,19,13994,9676,13994,9676,184,117,1,50.8313909643012,-0.567729789419865,3.09510282544641
-93.1332572,39.5825243,2.8,1.3354,0.4769,0,0,0,2,0,15,82,0,0,0,0,0,4717,58,189,22,59,27,50,23,3,19,1517,240,2,117,120,30,9745,312,-89,401,217,-16,237,-16,50571,6077,1772,34,17138,6285,17138,6285,234,33,1,39.008296233569,1.00132080176391,2.52874057541005
-93.0791666666667,31.8291666666667,0.8767,0.1554,0.1684,6,0,6,17,4,41,25,0,0,0,0,1,16264018,38,187,14,66,41,37,22,5,19,1533,240,5,163,141,37,8236,347,-28,375,209,54,267,54,203968016,27020640,9722859,27,67407024,34403600,67407024,34403600,426,51,6,20.0202146515165,-0.132062446561708,1.04726592895393
-93.0291666666667,38.8958333333333,2.075,0.7414,0.3143,0,0,13,4,0,11,71,0,1,0,0,0,292915,0,126,24,57,24,51,25,5,22,1535,240,3,122,124,31,9576,317,-82,399,177,-8,241,-8,3748524,457134,132766,32,1259652,485054,1259652,485054,267,50,4,42.0890264098258,0.715660632254854,1.3317614540571
-92.8931944,30.69875,0.43385,0.1844,0.42515,40,7,8,37,0,1,7,0,0,0,0,0,202412.5,107,236,28,48,46,31,22,4,13,1478,240,2,189,126,40,6632,336,26,310,112,239,270,99,2648179,301349,183260,14,765378,570009,765378,570009,68,24,3,0.716472364721307,-0.854310042992486,2.38200486291477
-92.8904798,40.1605798,2.7933,1.2975,0.4645,0,0,4,2,0,14,80,0,0,0,0,0,5246,-72,40,22,57,34,47,19,3,18,1555,240,3,107,123,30,9914,308,-100,408,209,-27,229,-27,112866,12527,5117,27,36400,17203,36400,17203,309,31,1,50.6493021313491,0.999055402664961,0.302265530580926
-92.8604597,37.7380947,0.9329,0.3371,0.3614,0,0,30,7,0,5,57,0,0,0,0,0,161786,8,141,26,53,38,37,25,6,15,1482,240,6,131,128,33,8967,321,-67,388,181,10,243,10,1870434,215017,77616,24,583234,293815,583234,293815,369,63,3,53.5211846667145,-0.0695886250427895,0.1434942723137
-92.8477778,44.7458333,3.2743,0.6603,0.1948,3,0,7,12,0,10,61,0,1,0,0,4,4374273.5,-116.5,-1,42,62,41,42,17,5,25,1460,240,2,56,122,26,11844,281,-187,468,201,-105,201,-105,108340696,16417766,2665842,52,45936728,9094879,45936728,9094879,366,28,7,40.2950587845341,1.14865533376564,-1.38475202367185
-92.8458333333334,34.7958333333333,0.256,0.049,0.1915,26,0,22,49,0,0,0,0,0,0,0,0,13323,-3,126,35,48,42,37,21,10,15,1431,240,8,157,130,36,7915,333,-23,356,156,256,256,51,185845,20119,10745,18,57105,39932,57105,39932,343,170,0,42.7280723581546,-1.41433832004805,2.45615405443014
-92.8125,33.5958333333333,0.5492,0.1411,0.2678,27,0,20,44,0,2,6,0,0,0,0,1,2515332,43,186,24,49,43,36,21,7,13,1511,240,3,160,136,38,7864,336,-22,358,161,252,259,55,26981824,2900566,1655126,16,8086832,5854882,8086832,5854882,172,83,5,38.0500218311956,-0.609166536171998,0.62991805725305
-92.7672222,45.5983333,1.5,0.1732,0.1155,2,0,21,11,0,6,58,0,0,0,0,2,48322,1,132,39,57,40,44,16,6,23,1500,240,2,56,123,26,11660,278,-189,467,196,-106,196,-106,623803,88395,15912,49,253809,59855,253809,59855,309,41,3,25.6880424168019,0.401026966198388,-1.44998785097547
-92.7133333,35.94,0.52315,0.1625,0.29985,3,0,62,13,0,3,20,0,0,0,0,0,36908,49,193.5,28,51,40,38,22,9,15,1458,240,7,144,138,36,8249,328,-48,376,143,33,247,33,379420,44098,19278,20,117914,76613,117914,76613,404,271,2,26.6999352964802,-0.659437412147727,-1.62697703881691
-92.7125,35.5458333333333,0.64,0.2059,0.3217,9,0,82,4,0,1,4,0,0,0,0,0,17532,78,219,34,51,39,40,21,9,16,1443,240,10,145,132,35,8152,326,-41,367,144,35,247,35,193492,22080,10160,19,59764,40351,59764,40351,437,173,2,16.6719769874127,-0.451747578607829,-1.62403823433018
-92.6811111,34.8811111,0.5095,0.2053,0.403,24,0,27,48,0,0,1,0,0,0,0,0,42023,45,181,32,49,43,37,20,9,15,1476,240,7,161,133,36,7998,339,-24,363,161,260,260,53,406291,44377,24243,18,125030,85822,125030,85822,233,164,2,37.4671191114856,-0.686843731146807,-2.24529910585017
-92.6541666666667,34.8708333333333,0.6038,0.2422,0.4011,25,0,26,47,0,0,1,0,0,0,0,0,48860,45,182,32,49,43,37,20,9,15,1477,240,7,161,133,36,8007,339,-24,363,161,261,261,53,473131,51628,28362,18,145563,99784,145563,99784,226,163,2,44.3340476852872,-0.511497893675949,-0.8766443000171
-92.6482187,34.8753673,0.25545,0.0545,0.21665,23,0,25,43,0,0,1,0,0,0,0,5,49089.5,23,156.5,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,23.4789390701826,-1.41665464928381,2.87410073045232
-92.6469444,45.4069444,0.95,0.4287,0.409,4,0,36,19,0,3,37,0,0,0,0,2,1103126,-88,33,54,55,50,39,12,8,21,1464,240,3,48,128,27,11536,273,-196,469,188,-111,188,-111,20475494,2864066,499550,49,8384729,1913100,8384729,1913100,336,35,5,27.7789298154504,-0.0513649097124157,-1.820662052069
-92.6466667,34.8897222,0.5785,0.2873,0.4966,23,0,25,43,0,0,1,0,0,0,0,5,53598,95,236,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,35.7473767999923,-0.555544430227378,-1.46152921627509
-92.6375,34.8791666666666,0.5783,0.139,0.2403,23,0,25,43,0,0,1,0,0,0,0,5,57672,46,182,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,7.81104372647577,-0.555900663002633,-1.99457165651795
-92.6375,45.9291666666666,0.8425,0.1241,0.1473,6,0,42,28,0,1,20,0,0,0,0,2,496701,-90,33,65,53,57,35,8,10,20,1434,240,2,47,129,27,11442,273,-196,469,186,-110,186,-110,9167651,1257065,229848,49,3705327,880425,3705327,880425,350,42,5,18.6299836421392,-0.172182851427475,-2.07425629304383
