"x","y"
522092.301411056,4723665.25538002
522114.919515043,4723665.32754036
522114.820978504,4723696.1971847
522160.384782213,4723696.34277551
522160.286042129,4723727.21242144
522183.067842533,4723727.28532928
522182.967933768,4723758.48810248
522205.749631614,4723758.56108529
522205.530031806,4723827.07394157
522205.255617386,4723912.68726184
522182.474426376,4723912.61427873
522182.178600108,4724005.00116886
522159.397712962,4724004.9282605
522159.298967634,4724035.79792144
522136.518182048,4724035.72508793
522136.419537712,4724066.5947503
522159.200221781,4724066.66758387
522159.101475404,4724097.53724782
522181.882057998,4724097.61015637
522181.586222312,4724189.99707341
522204.36650113,4724190.07005705
522203.747511633,4724383.17208249
522203.574874321,4724437.02745947
522228.976437891,4724437.10893297
522249.133807733,4724437.17365243
522249.036075717,4724467.59916649
522294.430928846,4724467.74513175
522294.33085241,4724498.83689957
522362.668646165,4724499.05719913
522362.568979456,4724529.9268846
522408.209245233,4724530.07439077
522407.909631677,4724622.6834565
522385.048834721,4724622.60953323
522384.949782141,4724653.25714062
522430.589235796,4724653.40479737
522430.489261496,4724684.27449048
522453.26791787,4724684.34829888
522453.16784151,4724715.21799357
522475.700584662,4724715.29107924
522475.300592884,4724838.54778903
522452.768250746,4724838.47470312
522452.668171732,4724869.34440529
522429.890123805,4724869.27059654
522429.490208564,4724992.74942002
522396.798557285,4724992.64361646
522315.520066262,4724992.38123481
522315.817763791,4724899.99420005
522293.039818388,4724899.92084101
522293.139901731,4724868.82905354
522270.525724955,4724868.75629644
522270.624992086,4724837.88659474
522247.846842973,4724837.81338512
522248.043745769,4724776.51815465
522225.265395104,4724776.44502006
522225.36517028,4724745.3532388
522202.586717399,4724745.28017919
522202.685677839,4724714.41048367
522179.907123468,4724714.33749903
522180.104839714,4724652.59811259
522157.326082335,4724652.52520298
522157.424127671,4724621.87759618
522134.645269539,4724621.80476155
522134.7439233,4724590.93507218
522111.964963674,4724590.86231253
522112.063515385,4724559.99262471
522085.51525713,4724559.9079203
522066.669271372,4724559.84785238
522065.84046215,4724537.08136321
522055.767581152,4724535.27258974
522021.209295201,4724528.83317048
522021.294731062,4724501.96099894
521998.528176518,4724497.89110047
521998.570144735,4724484.67709929
521998.626925111,4724466.79933342
521974.946217094,4724466.7241633
521930.452707,4724466.58314568
521930.549039572,4724436.15763243
521884.990107363,4724436.01353497
521885.087642687,4724405.14385523
521839.528507604,4724405.00005756
521839.625839364,4724374.13037943
521816.846170366,4724374.05859303
521816.934656428,4724345.96496647
521817.04132878,4724312.09715743
521794.26145605,4724312.02544606
521794.357185704,4724281.59994053
521771.577212947,4724281.52830413
521771.674936101,4724250.43654821
521726.114786237,4724250.29350028
521726.211607811,4724219.42382996
521650.905916948,4724219.18804642
521612.474612431,4724219.0680328
521612.565383375,4724189.97503579
521567.01037126,4724188.05636431
521567.106481903,4724157.18669739
521521.709611303,4724157.0455064
521521.80586412,4724126.06479913
521499.025383178,4724125.99406094
521499.096720637,4724103.00837591
521476.339573795,4724095.38685983
521476.435277571,4724064.51719762
521453.654594783,4724064.44660937
521453.750196534,4724033.57694873
521430.969412262,4724033.50643546
521431.15182317,4723974.54316706
521408.380453425,4723971.36355473
521408.474134844,4723941.04910835
521385.611100494,4723940.97849211
521385.785578743,4723884.45815466
521363.020398624,4723879.16889666
521363.140587365,4723840.19318595
521363.211809942,4723817.09646961
521351.657166762,4723817.06084865
521340.676158355,4723817.02701396
521340.742174721,4723795.595927
521340.864629305,4723755.84292821
521318.082933085,4723755.77278948
521318.273934309,4723693.7003747
521295.492034004,4723693.63031101
521295.586919821,4723662.76066875
521272.722968411,4723662.6904284
521272.817751848,4723631.82078772
521258.06674975,4723631.77551145
521247.495198255,4723631.74308277
521113.506930116,4723631.33346603
521113.412856517,4723662.20310632
521045.066852342,4723661.99516205
521044.973082774,4723692.86480369
520976.627383502,4723692.65753349
520976.746063843,4723653.45975159
520976.814313081,4723630.91825206
520986.566364246,4723630.9477853
520999.76031583,4723630.98776389
520999.853208978,4723600.34020908
521022.471511788,4723600.4088022
521022.633237926,4723547.10871035
521022.752510002,4723507.79989547
521045.535018131,4723507.86906012
521045.628784714,4723476.99942747
521022.846175078,4723476.93026288
521023.126493483,4723384.54345781
521000.507485961,4723384.47486507
521000.695283197,4723322.51352988
520977.748258814,4723322.44401862
520977.841717896,4723291.57439514
520955.2224074,4723291.50595133
520955.314421938,4723261.08049664
520932.531103402,4723261.01163156
520932.625030127,4723229.91992758
520909.841609404,4723229.85113747
520909.876123288,4723218.41383249
520910.027916549,4723168.11190136
520887.24429285,4723168.04318627
520887.337344179,4723137.17357053
520877.256775134,4723137.14319174
520864.553619029,4723137.10493041
520864.648240109,4723105.68010735
520864.738848508,4723075.58778706
520852.609275651,4723075.55127546
520841.954921134,4723075.51922197
520842.034074774,4723049.20232316
520842.140614341,4723013.78000118
520827.962000851,4723013.73737086
520819.356483995,4723013.71151112
520819.42053771,4722992.39149385
520819.634048395,4722921.32477482
520796.849614336,4722921.25635983
520797.498093751,4722705.16916655
520820.283238275,4722705.23758115
520820.375977715,4722674.36798805
520797.590731698,4722674.29957351
520797.867976137,4722581.91288677
520775.246351238,4722581.84503869
520775.431421187,4722520.1058662
520752.645668515,4722520.03760122
520752.830533519,4722458.29843486
520730.044577919,4722458.2302449
520730.689551097,4722242.58737675
520753.476215646,4722242.65556632
520753.846923438,4722118.84416873
520776.633995068,4722118.91243298
520776.726522913,4722088.04286849
520753.9393498,4722087.97460428
520754.031110738,4722057.32712452
520731.243836924,4722057.25893529
520731.152176738,4722087.90641499
520714.348685836,4722087.85617951
520648.364246164,4722087.6593074
520503.444384839,4722087.22912715
520503.53503823,4722056.58164799
520470.255782892,4722056.48329011
520457.960491527,4722056.44699141
520458.051598379,4722025.5774307
520432.23137158,4722025.50127449
520389.853412139,4722025.37649006
520389.944214794,4721994.50693101
520344.369262574,4721994.37302268
520344.459861786,4721963.50346522
520321.672284257,4721963.43662348
520321.755294343,4721935.1210236
520276.106103134,4721932.21128605
520276.195097393,4721901.78589802
520253.653229047,4721901.71999988
520250.690390369,4721877.72616284
520241.939627118,4721870.81596974
520230.709628171,4721870.78318698
520230.799717703,4721839.91363581
520204.896831101,4721839.83808956
520185.46966619,4721839.78149339
520185.515256516,4721824.12463533
520185.560200052,4721808.68986074
520162.690143882,4721808.62330469
520162.779928752,4721777.75375667
520139.991742667,4721777.68751428
520140.081425583,4721746.81796781
520117.293138067,4721746.75180039
520117.381430098,4721716.32642159
520049.016267735,4721716.12836894
520049.106186074,4721685.03674263
520015.333316639,4721684.93915255
519993.036665016,4721684.87481431
519775.97220564,4721684.25221
519775.883512296,4721715.34383566
519707.518351703,4721715.14915077
519707.344102199,4721776.44407407
519684.555916906,4721776.37932883
519684.379975201,4721838.3405072
519661.75593594,4721838.27630175
519661.657672185,4721872.92126429
519661.494527859,4721930.44078956
519615.905659241,4721935.08645909
519615.831188414,4721961.40330939
519596.568309194,4721961.34882637
519570.256035915,4721961.27449139
519570.16888448,4721992.14404704
519524.5939351,4721992.01552858
519524.506986163,4722022.8850856
519501.883550943,4722022.82139991
519501.796702295,4722053.69095837
519478.845493458,4722053.6264251
519478.759370641,4722084.27390187
519456.13613628,4722084.21036482
519456.049489677,4722115.0799262
519410.47535107,4722114.95215536
519410.388906972,4722145.82171812
519364.814971484,4722145.69424682
519364.728729894,4722176.563811
518841.778356789,4722175.12254634
518818.253787182,4722175.05863937
518818.505209285,4722082.44995504
518795.718039539,4722082.3881284
518796.096213966,4721942.91991972
518796.470766309,4721804.78424005
518773.682684013,4721804.72248877
518773.76628353,4721773.85294393
518728.189916087,4721773.7296662
518728.273312207,4721742.86012295
518705.648971571,4721742.79903888
518705.731068016,4721712.37366326
518676.220929017,4721712.2940994
518660.154297816,4721712.25083412
518660.206005914,4721693.04065252
518660.237987139,4721681.15921099
518650.319257069,4721681.13251991
518637.44949989,4721681.09790884
518637.49039771,4721665.88522239
518637.532489514,4721650.22837031
518624.498728354,4721650.19334271
518591.95531217,4721650.10599083
518592.038098405,4721619.2364539
518569.413355733,4721619.17581572
518569.506153314,4721584.53086962
518569.826181748,4721465.05023671
518546.873034002,4721464.98879541
518546.955614657,4721434.11926758
518524.330268329,4721434.05877843
518524.413637869,4721402.85612775
518417.188688376,4721402.57046615
518364.887834109,4721402.43173139
518364.968132196,4721372.11741424
518342.342585398,4721372.05751963
518342.424252975,4721341.18799671
518319.634651498,4721341.12774277
518319.779004842,4721286.49535348
518297.008564118,4721279.10643976
518297.060724146,4721259.34106456
518297.090320487,4721248.12588004
518251.510506724,4721248.005747
518251.590305185,4721217.69143743
518228.800298725,4721217.63148332
518228.904227695,4721178.10073756
518228.963198313,4721155.67037167
518206.172988212,4721155.61049257
518206.335390836,4721093.76042845
518183.544977486,4721093.70062436
518183.625930903,4721062.83111533
518138.208861914,4721062.71216087
518138.288741293,4721032.17577759
518048.601932534,4721031.9417487
517978.918397762,4721031.7607172
517978.998438614,4721000.89121156
517933.335025073,4721000.77296259
517933.414862208,4720969.90345858
517910.624044528,4720969.84455278
517910.667927648,4720952.85522209
517910.703779776,4720938.9750503
517885.86331759,4720938.91093259
517865.121941593,4720938.85746354
517865.152838928,4720926.8649954
517865.202331749,4720907.65483856
517842.411310157,4720907.59615759
517842.489311575,4720877.2818651
517614.742066108,4720876.6995924
517614.665060335,4720907.01388442
517500.873918823,4720906.7257598
517500.950427132,4720876.411468
517409.949909561,4720876.18239531
517410.027413599,4720845.31289836
517364.444969642,4720845.19860465
517364.522270348,4720814.32910929
517341.730946966,4720814.27207484
517341.80897888,4720783.06945704
517273.434701273,4720782.8988033
517273.588488953,4720721.15982051
517228.169200102,4720721.04683343
517228.244511811,4720690.73255103
517159.869327066,4720690.56301971
517159.946537645,4720659.36040831
517091.571045551,4720659.19155131
517091.64712704,4720628.32206554
517013.843013689,4720628.1307451
517000.643369631,4720628.09837376
517000.71904562,4720597.22888967
516969.64645332,4720597.15278558
516863.884859947,4720596.89479396
516863.959926436,4720566.02531163
516818.539629336,4720565.91501041
516818.688818172,4720504.39813305
516727.519471276,4720504.17763238
516727.445013579,4720535.04711142
516674.809707908,4720534.9203536
516636.440045946,4720534.82820246
516636.3665257,4720565.47560024
516534.53979632,4720565.23207436
516522.40585438,4720565.20315487
516522.478871,4720534.5557573
516493.537651886,4720534.48686618
516477.058374163,4720534.44769319
516477.08713106,4720522.34419243
516477.131717321,4720503.57821464
516454.339381044,4720503.52409965
516454.412622358,4720472.65462263
516408.827746988,4720472.54661747
516408.463076539,4720626.67193452
516362.879214394,4720626.56422856
516362.806376961,4720657.43371289
516317.386687849,4720657.32669229
516317.313268373,4720688.52930201
516226.146360758,4720688.31538575
516226.219370027,4720657.1127762
516180.635711306,4720657.00626761
516180.923296886,4720533.75042324
516112.546593771,4720533.59122269
516112.618314389,4720502.72174484
516089.989952267,4720502.66920828
516089.918332373,4720533.53868608
516077.948310048,4720533.51092484
516067.126098093,4720533.48584341
516066.891121615,4720564.13286022
516044.262960281,4720564.08047231
516044.191542538,4720594.94995305
516070.918889491,4720595.01183947
516089.775606699,4720595.05556364
516089.632364249,4720656.79452975
516112.260223469,4720656.84706653
516112.117294035,4720718.36395611
516087.440028795,4720718.30666412
516036.937718662,4720718.18968915
515975.531500868,4720718.04795371
515975.460385603,4720748.9174418
515937.665805758,4720748.83047569
515929.795350971,4720748.81239153
515929.72443861,4720779.68188105
515907.170814318,4720783.18344946
515907.107388825,4720810.83274181
515884.316067552,4720810.78049749
515884.245356257,4720841.64998994
515861.454136471,4720841.59782049
515861.38352626,4720872.4673144
515838.59240797,4720872.41521981
515838.523166998,4720902.72950839
515802.778979526,4720902.64795688
515792.859147702,4720902.62535713
515792.832593244,4720914.28469925
515792.788082794,4720933.82797796
515775.817868347,4720933.78934845
515769.926961659,4720964.64560651
515747.131608054,4720966.59255622
515747.066043119,4720995.46331137
515724.521273043,4720995.41214915
515724.451269005,4721026.28165031
515701.578676864,4721026.22981878
515701.509528629,4721056.76619726
515668.471485532,4721056.69146263
515655.928506412,4721056.66313066
515655.895912923,4721071.09851004
515655.85880639,4721087.53263466
515641.676285303,4721087.50062647
515610.277987221,4721087.42986761
515610.208239766,4721118.41041443
515587.417932059,4721118.35914323
515587.34853569,4721149.22865014
515541.932081612,4721149.12669989
515541.862887075,4721179.99620819
515519.072782391,4721179.9451611
515519.003191876,4721211.03675369
515473.423186988,4721210.93488414
515473.355535159,4721241.2491883
515450.565632406,4721241.19836585
515450.496595191,4721272.1789199
515404.916993434,4721272.07749965
515404.848406234,4721302.9470137
515359.26900753,4721302.845893
515359.200130925,4721333.93749133
515290.995293636,4721333.78673358
515290.927212317,4721364.65625046
515176.97973489,4721364.40588017
515176.913375924,4721394.72019115
515108.709141258,4721394.57122506
515108.641144302,4721425.77386892
515017.483972089,4721425.57581751
515017.4171066,4721456.44533837
514880.845909021,4721456.15086021
514880.912166417,4721425.28133958
514858.122873623,4721425.23246292
514858.189743105,4721394.02981951
514812.528976216,4721393.93211587
514812.593741949,4721363.61780552
514653.231231319,4721363.27916407
514653.167162378,4721393.59347414
514607.588372261,4721393.49729347
514607.522630622,4721424.69993644
514584.897289922,4721424.65230333
514584.832350543,4721455.52182344
514562.043159585,4721455.47391977
514561.978321332,4721486.34344134
514402.618646057,4721486.01055339
514402.554517029,4721516.88007621
514356.976541496,4721516.78554108
514356.91261507,4721547.65506534
514379.701501353,4721547.70229548
514379.637933751,4721578.34973833
514425.05155681,4721578.4440823
514424.987326019,4721609.31360966
514493.353378554,4721609.45619763
514493.288843,4721640.32572658
514516.077425766,4721640.37340577
514516.012788395,4721671.24293627
514538.80126971,4721671.2906904
514538.672256742,4721732.80767302
514561.460535867,4721732.85550214
514561.330852821,4721794.59457383
514584.118929032,4721794.64247794
514584.053518295,4721825.73409907
514561.265544291,4721825.68619492
514561.200701904,4721856.5557345
514515.624956955,4721856.46015086
514515.560317179,4721887.3296919
514492.772546221,4721887.28201241
514492.610502506,4721964.78899604
514492.57939358,4721979.66856132
514586.598188498,4721979.86576566
514720.372098064,4721980.14855433
514720.306543961,4722011.0181017
514743.093910012,4722011.06653019
514742.971100072,4722068.8081337
514742.766099221,4722165.19220666
514651.536694759,4722164.99876813
514651.405487502,4722227.07100687
514674.192142731,4722227.11921063
514674.1279646,4722257.43356203
514696.914520199,4722257.48184074
514696.978797989,4722227.1674893
514788.207385711,4722227.36152798
514788.142708926,4722257.67587958
514810.683366583,4722257.72400768
514810.55073025,4722319.79625603
514833.419047252,4722319.84515916
514833.286917633,4722381.58428884
514878.859215197,4722381.68196971
514878.794138766,4722411.99632882
514901.580187928,4722412.04528166
514901.446731058,4722474.11754541
514924.232576188,4722474.16657325
514924.166103847,4722505.036145
514946.787921291,4722505.08489426
514946.818698782,4722566.82439587
514969.604239503,4722566.87357365
514969.404688988,4722659.26022384
515014.811240443,4722659.35844923
515014.744360747,4722690.22803014
515037.529496314,4722690.27743228
515037.462032887,4722721.36909805
515060.24706627,4722721.41857514
515060.181189414,4722751.73295079
515082.966123144,4722751.78250283
515082.898696231,4722782.76313003
515105.683528148,4722782.81275702
515105.481181715,4722875.64360612
515128.265708438,4722875.69330815
515128.131898398,4722936.98832608
515150.916223614,4722937.0381031
515150.780753959,4722998.99937733
515173.400960942,4722999.04887043
515173.333367585,4723029.91846812
515196.117387653,4723029.96839454
515195.982483882,4723091.48551108
515218.766301699,4723091.5355125
515218.630706476,4723153.27471856
515195.847091659,4723153.22471706
515195.643513592,4723246.05562082
515172.860204024,4723246.00569411
515172.657900563,4723338.39244422
515150.038801328,4723338.34295068
515149.83728184,4723430.50763055
515127.054579175,4723430.45785289
515126.851904936,4723523.28879686
515104.069507545,4723523.23909399
515104.030776269,4723541.00578336
515103.934915851,4723584.97834168
515058.370527181,4723584.87916052
515058.303916501,4723615.5267029
515012.7397295,4723615.42782132
515012.672838796,4723646.29744874
514967.272754166,4723646.19922081
514967.206065395,4723677.06884967
514921.642284669,4723676.97056616
514921.575798563,4723707.84019643
514739.485386663,4723707.45040734
514739.419002828,4723738.65316433
514653.618912292,4723738.47115554
514580.029150154,4723738.31589519
514579.965353345,4723768.63031866
514466.057423201,4723768.39153484
514465.992965166,4723799.26116884
514352.249438862,4723799.02459722
514352.185487313,4723829.89423251
514329.404104536,4723829.84707445
514329.467954574,4723798.97743919
514218.018967086,4723798.74781774
514124.598492791,4723798.55672225
514124.661429619,4723767.68708882
514010.91739858,4723767.4561225
514010.854968577,4723798.32575574
513988.073484705,4723798.27972035
513987.9988246,4723835.25665704
513987.948154108,4723860.35211682
513978.770084579,4723860.33359133
513965.166874383,4723860.30615627
513965.093006605,4723896.94997097
513964.981308685,4723952.35986446
513942.187146402,4723958.86544941
513942.013277913,4724045.25603527
513910.218671914,4724045.19211839
513896.451935308,4724045.1644883
513896.376421904,4724082.80769062
513896.328752424,4724106.57065727
513887.560730058,4724106.55307377
513873.712171363,4724106.52532431
513873.650123691,4724137.50601575
513850.869756275,4724137.4604289
513850.644145381,4724168.3297522
513828.027766315,4724168.28456792
513827.966143415,4724199.15422039
513805.185979085,4724199.1087833
513805.124457376,4724229.97843722
513782.344394596,4724229.93307501
513782.221995116,4724291.45030344
513759.442134671,4724291.40501607
513759.319053902,4724353.36641817
513736.539397255,4724353.32120564
513736.478178477,4724384.19086699
513713.698623374,4724384.14572934
513713.515709355,4724476.5326383
513667.87526716,4724476.44242585
513667.692520766,4724569.05143203
513645.159390122,4724569.00700345
513644.916562986,4724692.26361524
513622.138021776,4724692.21877635
513621.956311281,4724784.60572978
513599.178073951,4724784.5609657
513598.995792257,4724877.39210065
513576.13592526,4724877.34725076
513576.075411307,4724908.21693735
513553.297580879,4724908.17232323
513550.801106193,4724969.6849671
513530.399561627,4724969.64507751
513527.963176862,4725000.51012665
513439.393010976,4725000.33767845
513439.333104205,4725031.20737083
513393.778254484,4725031.11911514
513393.658846119,4725092.85850427
513370.88162436,4725092.81448873
513370.762846599,4725154.33179966
513347.985827209,4725154.28785897
513347.866822454,4725216.02725994
513325.090006162,4725215.9833941
513325.030604847,4725246.85309682
513302.253890111,4725246.80930586
513298.203081007,4725308.31907804
513279.523063672,4725308.28322962
513275.20352792,4725339.14476785
513256.687452962,4725339.10929498
513256.639408727,4725364.20481338
513233.851408373,4725370.26856307
513233.804083091,4725395.0309563
513211.016204333,4725401.09478115
513210.969383965,4725425.63509129
513210.899470831,4725462.27899508
513188.123465538,4725462.23557792
513188.005240097,4725524.30813487
513137.374142744,4725524.21188582
513119.841691583,4725524.17864316
513119.796665353,4725547.94166291
513119.724707165,4725585.9180795
513096.949109231,4725585.87496133
513096.890718098,4725616.74468173
513068.298458283,4725616.69065739
513051.339725402,4725616.65867008
513051.194253933,4725693.83297745
513051.048780533,4725771.00729422
513040.23475717,4725770.98691812
513028.27379194,4725770.9644006
513028.110391537,4725857.79939837
513027.983764994,4725925.09097771
513018.6445891,4725925.07340983
512982.434801904,4725925.00541488
512982.380246729,4725954.09847608
512959.602535143,4725955.83248254
512959.545165312,4725986.4801363
512913.996607108,4725986.39502284
512914.053775302,4725955.74736915
512914.111357453,4725924.87763252
512891.500721206,4725924.83549333
512891.616096486,4725862.87394021
512868.841411253,4725862.83157038
512868.956168685,4725801.0921078
512846.181280383,4725801.04981295
512846.39822978,4725684.12239409
512846.638661479,4725554.53619156
512869.414360673,4725554.57848614
512869.52911202,4725492.83905354
512892.305014321,4725492.88142297
512892.36311133,4725461.67858249
512914.975260146,4725461.72072118
512915.031801845,4725431.40621926
512924.699357075,4725431.42425759
512937.971763415,4725431.44904407
512938.029442643,4725400.57933292
512960.64179131,4725400.62162029
512960.757973982,4725338.5490761
512983.534384451,4725338.59174448
512983.765488812,4725215.33501093
512960.988672925,4725215.29234267
512961.052477985,4725181.20242155
512961.162005669,4725122.68324522
512952.968796868,4725122.66791529
512938.548749382,4725122.64095815
512938.60601061,4725091.99334616
512923.69430461,4725091.96550163
512893.051568148,4725091.90838344
512893.166513429,4725030.16899584
512915.780071355,4725030.21113406
512915.895217018,4724968.47175241
512938.836712212,4724968.51457671
512938.893971923,4724937.86697217
512961.507831574,4724937.90925904
512961.565606705,4724907.03957188
512984.343436464,4724907.08223979
512984.401312819,4724876.21255411
513007.179244129,4724876.2552969
513007.23763881,4724845.16352862
513030.015672406,4724845.20634629
513030.073751202,4724814.33666356
513052.851886358,4724814.37955612
513052.910066374,4724783.50987483
513075.688303079,4724783.55284227
513075.869854398,4724687.39046339
513076.30233695,4724458.31085969
513076.561650596,4724320.95197074
513058.288679163,4724320.91749853
513031.002134395,4724320.86611183
513031.060207952,4724289.9964546
513008.280348372,4724289.95363755
513008.395874461,4724228.43641152
512985.615812598,4724228.39366946
512986.020477002,4724012.52821622
512963.239705272,4724012.48554931
512963.41258657,4723920.09871121
512986.193662112,4723920.14137802
512986.251528638,4723889.27174038
513002.149184579,4723889.30155941
513009.032705714,4723889.31448206
513009.090673446,4723858.44484587
513031.87195206,4723858.48766244
513032.046784576,4723765.5456373
513009.265200332,4723765.50282084
513009.322124268,4723735.18839984
512986.540440365,4723735.14565833
512986.595599153,4723705.71957345
512986.945694836,4723518.94724759
513009.728089662,4723518.98998886
513009.844017428,4723457.25075405
513052.21309333,4723457.33043959
513052.973879841,4723445.00619116
513055.525127278,4723395.8193158
513068.637530265,4723395.84403521
513078.307927472,4723395.86228168
513078.377512867,4723358.99641398
513078.4244618,4723334.12305867
513101.04355853,4723334.16578947
513101.266253144,4723303.07440659
513124.049358635,4723303.11752219
513124.16545583,4723241.82247505
513101.382148796,4723241.77935952
513101.277026559,4723210.68736132
513092.671782063,4723210.67109639
513078.657526742,4723210.64463065
513078.623154166,4723228.85547645
513078.598841792,4723241.7363189
513068.518457762,4723241.71729966
513055.815534813,4723241.6933532
513055.78436031,4723258.23857361
513055.758207135,4723272.11879242
513044.776373584,4723272.09810907
513010.191793333,4723272.03308568
513010.133831452,4723302.90269333
512896.382212141,4723302.69004238
512896.324343386,4723333.78173486
512873.541340389,4723333.73936782
512873.48398618,4723364.60897828
512827.918183262,4723364.52446888
512827.861031757,4723395.39408074
512805.078231842,4723395.35193838
512805.022002407,4723425.77738463
512782.239302561,4723425.73531714
512782.124994352,4723487.69663182
512736.560002209,4723487.61272145
512736.503255515,4723518.48233918
512713.884763114,4723518.4407971
512713.771470375,4723580.18003702
512690.989278886,4723580.13826848
512690.933140374,4723610.78580706
512668.151049692,4723610.7441134
512668.038161185,4723672.48336219
512508.726440865,4723673.52640143
512508.427265202,4723703.06308214
512303.718987917,4723702.69651357
512303.66357437,4723733.89926667
512212.536841971,4723733.7380319
512212.591845097,4723702.53527893
512189.973957182,4723702.49544593
512190.081218933,4723641.53348821
512180.575456916,4723641.29468525
512167.13669873,4723640.71586075
512167.244732468,4723579.19870002
512144.626442223,4723579.1590159
512144.695151043,4723539.96126142
512144.734663271,4723517.41977763
512121.952269372,4723517.37988065
512122.114682818,4723424.54895106
512144.897381963,4723424.58884794
512145.004821588,4723363.29379177
512167.623816536,4723363.33347567
512167.732625102,4723301.37217483
512184.369208574,4723301.40140971
512190.679636791,4723301.41250924
512190.748209371,4723262.43685532
512190.787477223,4723240.11746485
512167.840262541,4723240.0771305
512167.894860808,4723208.98544361
512145.275362,4723208.94575987
512145.491789155,4723085.46736141
512168.11169104,4723085.50704502
512168.165507902,4723054.85953255
512191.113335965,4723054.8998667
512191.221953236,4722993.16067935
512168.273920718,4722993.12034526
512168.328126694,4722962.25075386
512145.707822463,4722962.21107038
512145.762316628,4722931.11939716
512122.977994938,4722931.07950079
512123.031221053,4722900.6540792
512100.246799365,4722900.61425778
512100.354601795,4722838.87508568
512077.569977136,4722838.83533924
512077.677962475,4722776.8740899
512054.893134113,4722776.83441843
512054.99975566,4722715.5394251
512032.214725811,4722715.49982861
512032.322301431,4722653.53859145
512009.70099043,4722653.49935399
512009.59056099,4722622.62949529
511986.805225969,4722622.59004872
511986.911624235,4722561.07298724
511964.29001173,4722561.03389862
511964.343301733,4722530.16432852
511941.55766303,4722530.12503133
511941.66403921,4722468.38589573
511918.878197544,4722468.34667352
511918.984942487,4722406.2744192
511896.198896789,4722406.23527196
511896.303911812,4722345.05135645
511873.517664985,4722345.01228419
511873.623999531,4722282.94004208
511828.051097811,4722282.86212241
511828.103776358,4722251.99256603
511782.694603789,4722251.91522475
511782.799178046,4722190.39819976
511850.995508198,4722190.5144632
511851.101066301,4722128.77536089
511863.396187288,4722128.79639321
511873.888023866,4722128.81435802
511873.99378381,4722067.07526166
511896.780944352,4722067.11433364
511896.886524977,4722005.59732628
511874.099162204,4722005.55825437
511874.152041194,4721974.68871145
511851.364576955,4721974.64971448
511851.417354185,4721943.78017307
511805.842222844,4721943.70240392
511805.895175066,4721912.61078107
511783.271447266,4721912.57228756
511783.323165224,4721882.14691529
511760.535397388,4721882.10821751
511760.558568857,4721868.45011293
511760.423827089,4721851.2384026
511737.799899303,4721851.2000579
511737.867586315,4721811.22512047
511737.904813973,4721789.23890598
511729.13386502,4721789.22406034
511715.116741008,4721789.20035812
511715.16890843,4721758.33082592
511692.380734027,4721758.292353
511692.432799696,4721727.42282233
511533.078813579,4721727.15588235
511533.129430449,4721696.7305193
511487.552679034,4721696.65484598
511487.60419962,4721665.56323566
511419.156793123,4721665.45015257
511419.258487898,4721603.71110252
511396.715728166,4721603.67400758
511396.816856025,4721542.15704646
511419.35981579,4721542.19414133
511419.410662233,4721511.32462153
511442.445570985,4721511.36260144
511442.496519725,4721480.49308311
511465.039680291,4721480.53032613
511465.141777707,4721418.79129396
511488.013042487,4721418.82915354
511488.114974501,4721357.31221012
511503.362619654,4721357.33749171
511510.904465648,4721357.35000898
511510.961616095,4721322.92717317
511511.007336208,4721295.38890586
511533.797031053,4721295.42677957
511533.919684253,4721221.69529553
511533.95034731,4721203.26242585
511556.740345109,4721203.30037438
511556.783284014,4721177.53877426
511579.582267914,4721172.24681156
511579.616204453,4721151.92623996
511579.633821735,4721141.37730959
511590.291110208,4721141.39511601
511602.424023249,4721141.41540787
511602.44947917,4721126.20274017
511602.475678261,4721110.54590735
511616.494173977,4721110.5693791
511625.102022234,4721110.58380562
511625.153963875,4721079.60326521
511644.337254281,4721079.63545416
511647.996225377,4721048.77201516
511670.786731716,4721048.81033754
511670.838128866,4721018.2739655
511699.203416368,4721018.32176629
511716.419342327,4721018.35083492
511716.451426694,4720999.36276429
511716.471502824,4720987.48134024
511726.88308536,4720987.49894056
511739.262211063,4720987.51988728
511739.285334071,4720973.86180199
511739.314472743,4720956.6503941
511761.941319794,4720956.68873789
511761.958648301,4720946.47293471
511762.157645322,4720925.81952428
511782.325142279,4720925.85376295
511807.57550436,4720925.89671358
511807.606702912,4720907.57489363
511807.628636381,4720894.69409931
511829.271901279,4720894.73098728
511876.001677861,4720894.81086216
511876.048461124,4720867.49469568
511921.635822893,4720864.57479631
511921.677249246,4720840.47882936
511933.237575397,4720840.05454712
512149.437080074,4720834.10059765
512149.38299469,4720864.97008544
512263.174599052,4720865.17039004
512263.228012764,4720834.96715002
512354.394052662,4720834.46272382
512354.449050161,4720803.59323724
512445.450351729,4720803.75596309
512445.394949123,4720834.6254498
512513.604630334,4720834.74820402
512513.794871059,4720865.61813617
512559.131152183,4720865.70009928
512559.076247992,4720896.01438247
512604.740259277,4720896.09723814
512604.787692986,4720870.00252535
512604.851475851,4720834.91346643
512627.642691605,4720834.95493231
512627.755725754,4720772.88283595
512650.547145536,4720772.92437667
512650.659774778,4720711.18541019
512673.451397501,4720711.22702576
512673.506798463,4720680.91275124
512696.298520843,4720680.95444168
512696.355647525,4720649.75183822
512719.147472487,4720649.79360353
512719.204090429,4720618.92412546
512741.832046169,4720618.96566437
512741.888764536,4720588.09618776
512764.680792464,4720588.13810228
